UserName;UserAvatar;UserProfile;Content;ScrapeTime;CreateTime;LikeCount;ReplyCount;VideoURL;Column1;Column2;Column3
Kucing Comel;https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/53001395ddcd2dde6014a67b58265294~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=aab0b456&x-expires=1760756400&x-signature=%2FXk03S6B%2F2MZ9fDKqRW9EtUhVQg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@kucing_comel2321;pecat erick Tohir;17/10/2025 10:56;2h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Madunde90;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/740c5e3051a282ead6bf1f10411a980b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b3737358&x-expires=1760756400&x-signature=RGI4G8IMJlwTQ47k5s2btUF11Dw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@afsum17;pak, selain PK, kami juga menunggu pengunduran diri anda. 😂😂😂😂;17/10/2025 10:56;2h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
⁀➷.𝐖𝐢𝐬𝐚𝐧𝐠 𝐠𝐞𝐧𝐢;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5186ad6db8b94ddc32ee8230ffd23689~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=914ab44b&x-expires=1760756400&x-signature=R2otvWXrcoO4Yhgj6De1OgxbGgQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@user.726258686;mafia;17/10/2025 10:56;3h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
KANG SURO;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/34a3ad16b698fea959bb958d3325d97e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1214fed8&x-expires=1760756400&x-signature=w4r2ZtM%2Ba3bMvAIyC6%2F84Ec2VoM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@kangsuro05;mundur aja loo;17/10/2025 10:56;3h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Belanja Hemat;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7983fa97ca76b86c311588771d747fca~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a602a992&x-expires=1760756400&x-signature=MfOpO9P%2BvkbxmBaWdQheZSyCQ%2Bo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@okshoop;mending mundur udah ngak percaya;17/10/2025 10:56;3h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
ari;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6c874b80e12710d2054f23602146db3a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7541f7f4&x-expires=1760756400&x-signature=R33kRyv4VAETTbZsdfjchQxRsFs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@ari47771;bapak mundur saja;17/10/2025 10:56;3h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Ariek 87;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/39536661d3ebdfb92812b3a4b35e181f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fcda2849&x-expires=1760756400&x-signature=VNHEM3tVVAT3E5ff%2Fqe8bBE2syk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@ariekongisnade;kenapa gak mundur aja orang ini trus di ganti ratu tisa;17/10/2025 10:56;4h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
CAHAYA PERMATA JEWELLERY;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c84fe74a999b17be8d2ace38d38fa230~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f3875a6c&x-expires=1760756400&x-signature=I7etA34pIXuLQ8BnSaRHIBlG%2FmY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@distributorperhiasan;pk udah out....kapan erik out....;17/10/2025 10:56;5h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
wisnujati;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8602b4b10c7893ab22ea8e1b92ca0fc8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0ddd2efa&x-expires=1760756400&x-signature=IYvXsYE5wQj2zO6pQocc9cEMnsc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@wisput;mundur lah;17/10/2025 10:56;6h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
see. w;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/64bb995cac59f0452918b8a1e68ddf29~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f10ceeec&x-expires=1760756400&x-signature=5aqt2GbqUYFXt0Q31WvOCVxh%2B4I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@jokowibowo038;dr awal milih patrik itu jg sdh g bener.. sty lg bagus 2 nya mlh di ganti, Patrick yg g punya prestasi mlh di pilih..;17/10/2025 10:56;6h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
wxyz.zz;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/072d4ef3122fcc1d9c83b8739fc76c2d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=91185fed&x-expires=1760756400&x-signature=876ctsL2paJDns27LPuUbmQ8qhI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@glimpee_of_us;ketum macam apa ini;17/10/2025 10:56;7h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Arep Haiqal979;https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7096149999347564570~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=70731937&x-expires=1760756400&x-signature=hDyp%2BDzfdEv6seqrQnMAXPc9X2Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@arephaiqal979;ambil penjudi nak coach bola memang tak kemana lah..hahaha;17/10/2025 10:56;7h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Genzo Wakabayashi;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/19781e6844f4566e217111314c1d28a0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a7328b8e&x-expires=1760756400&x-signature=%2FXiGa%2Fv%2F17yBhezMAJ8g6H5GpmI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@genzo255;Lah klo pemecatan pk udah jelas kenapa dia dipecat, pemecatan STY aja yg lu jelasin rick knp mecat dia?;17/10/2025 10:56;9h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Fachsann (Fachry Hasan);https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1c87dbe9c7a708d6b1d90ad4be7d4161~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=be22cc49&x-expires=1760756400&x-signature=otAQWGqKLfzn5JzShCTU28jqzSY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@clippersrangers;Lu biang masalah tohirrr;17/10/2025 10:56;10h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
KETAM PUTIH;https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/4067928f5cb010f8f6fe7e5210b37128~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=480357ee&x-expires=1760756400&x-signature=n%2F17ju%2BudAiNUQnJeZx3LowW6WU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@aprelgan;Biang kerok semua masalah sepak bola kita.;17/10/2025 10:56;11h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Jaya spar3part;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f50fc9c6d1d67659c9976cd4602e1485~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5dbb5135&x-expires=1760756400&x-signature=jPia9A%2F%2BP7QNYLiYv6e05oyYgU4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@jayaspar3part;ET out ganti Nurdin Halid/la Nyalla;17/10/2025 10:56;11h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Joe💙Defacto;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e909a9c2f7f03419911c0c94ca3f35fc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a3ca2d69&x-expires=1760756400&x-signature=lqa%2BmHDJzMJgII57ZuCP8ibr53g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@joe_defacto;pecat orang ini ☝️☝️☝;17/10/2025 10:56;11h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Cepdana;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b575b956c689575b5409e1dc038ca1c3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7ffa241c&x-expires=1760756400&x-signature=PyPuKhRG%2BitVskiOKikTUNniL44%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@cepdana24;here we go syt🔥;17/10/2025 10:56;12h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
r.o.d;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f0c079c9640ebbd26047725f0f84909a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1d4fe18d&x-expires=1760756400&x-signature=8sw3HNhom3l%2FYHgwwL0RwlZ9iKs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@bubadiibak0;pinter ngeles ni orang🤡;17/10/2025 10:56;12h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Mr.bain;https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9a5d54db&x-expires=1760756400&x-signature=7t0TQPcYNg%2FLx5xM5J%2BnEi66UzE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@mr.bain5;kapan mundur pak sekalian cari alasan utk mundur terus ya pak;17/10/2025 10:56;12h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
appstr_;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/14240b3b28091c1ca5d4df82b86d02c0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=059a2c8d&x-expires=1760756400&x-signature=Ww12g1gm0U4TLQQwr6s08hRBHsE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@appstr_;pak Menpora tolong lah ultimatum Erik Tohir cs biar gak ngelunjak;17/10/2025 10:56;12h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Blackwood;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7325658778085523463~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2167882d&x-expires=1760756400&x-signature=HRvJMoWZiQaC6Kjc4Sds1ySSuf4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@kyqs9226;"lu mundur dah, sumber masalah nya bukan di pelatih tp di ego lu. pelatih lagi bagus2 nya malah di pecat, diganti sama model bintang laut. klo udah gini, berani ga bilang ""saya bertanggung jawab, saya mundur"". itu pun klo lu ga muka tebal";17/10/2025 10:56;12h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Kenan Yildiz;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f41a3b14d1cb738d88e0e0d40d988b63~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b5584935&x-expires=1760756400&x-signature=LHwaE88O9GyyARDeXbG2chv2xyk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@kenanyildiz_92;Jesus Casas ngalahin Juventus ama Jepang, STY seri lawan Laos kalah ama China 😂😂😂;17/10/2025 10:56;12h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Max;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6dac9a7698a9cbde122df74ee23b607c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=45ee9703&x-expires=1760756400&x-signature=uASZRKHq%2BInAamNZWFZkrPUwxx8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@sal56974;mundur ajalah😏🗿;17/10/2025 10:57;13h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
pras;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/32f70d6ca33c86e784a38596327898a0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cc30cc07&x-expires=1760756400&x-signature=48kYdxyQecKJfQwcCbp6JyaqOM8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@senjamalam234;ngeles mulu;17/10/2025 10:57;13h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Ardiansyah;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/956ff6d6645f7582313fc7baa9e7a234~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b7186bbf&x-expires=1760756400&x-signature=aAJlO2unS9K6dx6YK5jh1Z%2FLk2M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@d3vi4rdiansyah.com;sebener y ini mafia asli y..cuma lg nyamar z.;17/10/2025 10:57;13h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Sedotan;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/114a43fc6cdcfa27bb17736e72a27a7c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3950fe1e&x-expires=1760756400&x-signature=6SF7QaL5DpIc3nzwosTbIYN1zRw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@aven_k8;Dia gugup di kasih pertanyaan bola 😂, kaget juga lu mafiaa?;17/10/2025 10:57;13h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
SOLUSI AUDIO93;https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/98a86a75d033ade0b7f671083c6710ae~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c71a8edc&x-expires=1760756400&x-signature=EUFs8lRBomUzzVK9SyRNHpG6BwQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@tutorialaudio93;dia lagi cari alesan tp kok lama amet ,minta naskah dulu😂;17/10/2025 10:57;13h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
johan;https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/c2da68312166154cedc65b904abffc8b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b1dcc4e6&x-expires=1760756400&x-signature=0jkXQLBm6bD27kbaM8Up%2BPMnBZs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@johandi193;makanya jangan asal ganti pelatihh;17/10/2025 10:57;13h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Frans situmorang;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b86efeca8e2af0925d4bd412c9b4e0ca~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2c508807&x-expires=1760756400&x-signature=3MCfhWqrEBOEU5eB2hnx2iEoziE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@franssitumorang17;kamu yg turun Erick,jgn cari2 kambing hitam;17/10/2025 10:57;13h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Muazz zhin®;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/63c009cd349ee0583b2736980b5bfe62~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4fac4fd0&x-expires=1760756400&x-signature=XsTbply0KUzVM7WRCju5d6Ao7sM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@muazzinmuaz0;ternyata banyak mafia yang bikin Indonesia gak lolos ke piala Dunia😏;17/10/2025 10:57;13h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
bang JR;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7327407645432741889~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=556cc8ec&x-expires=1760756400&x-signature=qwFh3nz3PUlbL5hKZ8%2Bqzueoqqw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@anwarsahludin;ora punya malu tuh org;17/10/2025 10:57;13h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Fachrul Roziee;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/08acd41601b79879cf572d8b165b7aae~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6ae7a540&x-expires=1760756400&x-signature=uYrOmExkGqd9Q8MeNhT3iEBLJeA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@fachrulroziee;Lumayan nih si Patrick dapat pesangon pemecatan 30 Miliar cuman modal gagalin Timnas Indonesia ke Piala Dunia doang 🤣;17/10/2025 10:57;13h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Agung Hidayat 01;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/985afda9c0c731b9a0aa5c0b1a79464a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2a39a8d6&x-expires=1760756400&x-signature=tzyVZxPpDkIdElq7e1UNOlvV2Nk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@hidayat.a095;Alhamdulillah ganti juga @Erick Thohir;17/10/2025 10:57;13h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
ibp;https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9a5d54db&x-expires=1760756400&x-signature=7t0TQPcYNg%2FLx5xM5J%2BnEi66UzE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@ibp281;pecat kluivert.....panggil lagi STY;17/10/2025 10:59;5d ago;1385;92;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
dimas wirawan;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/526de9d0d773c6cc4a11c639c13a2685~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9f5d9f1b&x-expires=1760756400&x-signature=9kL75%2FsfDJaCco9V%2B%2FIfP0rZleI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@dimaslombardi23;STY targetnya masuk piala dunia... masih dalam proses, eh diganti ?? padahal semua butuh proses!;17/10/2025 10:59;5d ago;1667;24;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
QueenAleenaWicaksono;https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/0f447726aa067c57b8ab91283cc3e3f6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9d0015ea&x-expires=1760756400&x-signature=Hz%2FWsDG7IblLc4IXJOLRTIiqK%2BQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@queenaleenawicaksono;pertandingan lawan Irak baru sadar , kemarin lawan arab kenapa pakai pemain tarkam !! 😭;17/10/2025 10:59;5d ago;8;6;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
🤍S A🤍;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/18f4ac05a72dc98dce75d6aa8494d522~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=39542e3f&x-expires=1760756400&x-signature=y51CpLicbK8bCSTb2gCMN%2Fx5Wls%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@pelors0306;Erick Thohir out.. Patrick out;17/10/2025 10:59;5d ago;315;11;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
🎖️𝑴𝑼𝑺 𝑶𝑴𝑨𝑹🎖️;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1389cc5a92f213431051e8d46996416d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f319e6d7&x-expires=1760756400&x-signature=hx6AV1%2F8rFuYw%2B3geW3jgtjk9w0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@mus.omar94;Target netizen fomo 1.masuk pildun 2.angkat pildun 3.gk mau ikuti proses 4.setiap tanding wajib menang 5.pelatih wajib sty;17/10/2025 10:59;4d ago;9;19;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
jy~🔵🔴;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/079eabb2b2989a96e4011fcf59153b15~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=648d956e&x-expires=1760756400&x-signature=w8VRjO7obpH2hGndj6SxFWCIzp4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@bang_ji8;tidak mungkin juga sty bisa menurut gw Kluivert yang terbaik;17/10/2025 10:59;4d ago;4;6;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
user17374787819325;https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9a5d54db&x-expires=1760756400&x-signature=7t0TQPcYNg%2FLx5xM5J%2BnEi66UzE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@user17374787819325;pecat Erik Tohir karena karena ganti pelatih;17/10/2025 10:59;5d ago;291;18;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Ki Jambrong;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4babdcce7112273c193ea6f6d5ce7173~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1f9e47ff&x-expires=1760756400&x-signature=vmyXOWS%2FePH2940locZ%2FXYXa2pY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@ki.jambrong4;masing mending sty ga mau di sogok mafia pas melawan Arab makanya bisa menang ga kaya sekarang, ingat brow lawan kita duit ☺;17/10/2025 10:59;5d ago;349;52;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
...;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b73d5032f114b52e51740b3a8f330cc2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e4575eb9&x-expires=1760756400&x-signature=7IascT5ntyyDeraHFP%2FDpQQatMA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@kangkomen78;lebih percaya omongan gusdur.bisa jadi kita lolos di pimpin pelatih mata sipit;17/10/2025 10:59;4d ago;49;2;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
